event,date,label,image
http://www.wikidata.org/entity/Q7443435,1987-10-11T00:00:00Z,Second National March on Washington for Lesbian and Gay Rights,http://commons.wikimedia.org/wiki/Special:FilePath/Congresswoman%20Pelosi%20Second%20National%20March%20in%201987%20%289938711065%29.jpg
http://www.wikidata.org/entity/Q10432857,1914-02-06T00:00:00Z,Peasant armament support march,http://commons.wikimedia.org/wiki/Special:FilePath/Bondet%C3%A5gets%20huvudban%C3%A9r%20-%20Livrustkammaren%20-%2022436.tif
http://www.wikidata.org/entity/Q11896174,1930-07-07T00:00:00Z,Peasant March,http://commons.wikimedia.org/wiki/Special:FilePath/Talonpoikaismarssi.jpg
http://www.wikidata.org/entity/Q22948406,1979-02-11T00:00:00Z,Iran–Saudi Arabia proxy conflict,http://commons.wikimedia.org/wiki/Special:FilePath/Iran%20Saudi%20Arabia%20Locator.svg
http://www.wikidata.org/entity/Q239344,1930-01-01T00:00:00Z,Salt March,http://commons.wikimedia.org/wiki/Special:FilePath/Gandhi%20at%20Dandi%205%20April%201930.jpg
http://www.wikidata.org/entity/Q555797,1942-04-09T00:00:00Z,Bataan Death March,http://commons.wikimedia.org/wiki/Special:FilePath/Ww2%20131.jpg
http://www.wikidata.org/entity/Q6653219,1982-10-14T00:00:00Z,Litton Industries bombing,http://commons.wikimedia.org/wiki/Special:FilePath/Gerry%20Hannah.JPG
http://www.wikidata.org/entity/Q116741160,1968-08-01T00:00:00Z,Mafeje Affair,http://commons.wikimedia.org/wiki/Special:FilePath/Protests%20UCT%201968%20Jameson%20hall.jpg
http://www.wikidata.org/entity/Q47074338,1976-06-01T00:00:00Z,June 1976 protests,http://commons.wikimedia.org/wiki/Special:FilePath/European%20Solidarity%20Centre%202015%20031.jpg
http://www.wikidata.org/entity/Q57997805,1939-02-20T00:00:00Z,1939 Nazi rally at Madison Square Garden,http://commons.wikimedia.org/wiki/Special:FilePath/GAB%20Rally%20Poster.jpg
http://www.wikidata.org/entity/Q4729190,1971-07-30T00:00:00Z,All Nippon Airways Flight 58,http://commons.wikimedia.org/wiki/Special:FilePath/Accident%20Report%20FIgure%2011.png
http://www.wikidata.org/entity/Q5603101,1994-03-23T00:00:00Z,Green Ramp disaster,http://commons.wikimedia.org/wiki/Special:FilePath/GreenRampWreckage.jpg
http://www.wikidata.org/entity/Q11357636,1966-01-01T00:00:00Z,Sanrizuka Struggle,http://commons.wikimedia.org/wiki/Special:FilePath/NaritaAirportHelmet.jpg
http://www.wikidata.org/entity/Q11625932,1952-05-01T00:00:00Z,Bloody May Day,http://commons.wikimedia.org/wiki/Special:FilePath/Bloody%20May%20Day%20Incident3.JPG
http://www.wikidata.org/entity/Q12403846,1959-07-09T00:00:00Z,Wadi Salib riots,http://commons.wikimedia.org/wiki/Special:FilePath/WadiSalib1-%D7%90%D7%A8%D7%9B%D7%99%D7%95%D7%9F%20%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94%20%D7%9E%D7%90%D7%9E%D7%A8%202012.jpg
http://www.wikidata.org/entity/Q12427290,1922-02-05T00:00:00Z,Chauri Chaura incident,http://commons.wikimedia.org/wiki/Special:FilePath/Chauri%20chaura%20new%20photo.jpg
http://www.wikidata.org/entity/Q15285397,1914-06-29T00:00:00Z,anti-Serb riots in Sarajevo,http://commons.wikimedia.org/wiki/Special:FilePath/1914-06-29%20-%20Aftermath%20of%20attacks%20against%20Serbs%20in%20Sarajevo.png
http://www.wikidata.org/entity/Q16130700,1912-04-17T00:00:00Z,1912 Fes Anti-Jewish riots,http://commons.wikimedia.org/wiki/Special:FilePath/Tritel2.jpg
http://www.wikidata.org/entity/Q16589302,1905-05-01T00:00:00Z,Alfonse Pogrom,http://commons.wikimedia.org/wiki/Special:FilePath/Ul.%20Senatorska%2C%20Warszawa%201905.jpg
http://www.wikidata.org/entity/Q17985150,1959-01-01T00:00:00Z,Léopoldville riots,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9opoldville%20riots%20damage.jpg
http://www.wikidata.org/entity/Q12055176,1975-11-11T00:00:00Z,Angolan Civil War,http://commons.wikimedia.org/wiki/Special:FilePath/LocationAngola.svg
http://www.wikidata.org/entity/Q97199888,1930-06-04T00:00:00Z,Vaasa riot,http://commons.wikimedia.org/wiki/Special:FilePath/Eino%20Niemisen%20pahoinpitely.jpg
http://www.wikidata.org/entity/Q106901219,1968-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621.jpg
http://www.wikidata.org/entity/Q106901219,1969-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621.jpg
http://www.wikidata.org/entity/Q106901219,1968-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621-2.jpg
http://www.wikidata.org/entity/Q106901219,1969-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621-2.jpg
http://www.wikidata.org/entity/Q106901219,1968-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Univercity%20of%20education19680801.jpg
http://www.wikidata.org/entity/Q106901219,1969-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Univercity%20of%20education19680801.jpg
http://www.wikidata.org/entity/Q1128871,1963-08-28T00:00:00Z,March on Washington for Jobs and Freedom,http://commons.wikimedia.org/wiki/Special:FilePath/IhaveadreamMarines.jpg
http://www.wikidata.org/entity/Q1128871,1963-08-28T00:00:00Z,March on Washington for Jobs and Freedom,http://commons.wikimedia.org/wiki/Special:FilePath/March%20on%20Washington%20for%20Jobs%20and%20Freedom%2C%20Martin%20Luther%20King%2C%20Jr.%20and%20Joachim%20Prinz%201963.jpg
http://www.wikidata.org/entity/Q1581794,1995-10-16T00:00:00Z,Million Man March,http://commons.wikimedia.org/wiki/Special:FilePath/A%20glimpse%20of%20the%201995%20Million%20Man%20March%20-%20from%20the%20recently%20cataloged%20Roll%20Call%20Photograph%20Collection%20%2829984043675%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q2479606,1917-11-08T00:00:00Z,Ukrainian War of Independence,http://commons.wikimedia.org/wiki/Special:FilePath/Ukrainian%20pro-Tsentralna%20Rada%20demonstration%20in%20Sophia%20Square%2C%20Kyiv%2C%201917-03-17%2C%2001.jpg
http://www.wikidata.org/entity/Q276172,2000-01-01T00:00:00Z,Jewish exodus from the Muslim world,http://commons.wikimedia.org/wiki/Special:FilePath/Yemenites%20go%20to%20Aden.jpg
http://www.wikidata.org/entity/Q1127302,1918-11-28T00:00:00Z,Estonian War of Independence,http://commons.wikimedia.org/wiki/Special:FilePath/FinnVlntrsTllnnDc1918.jpg
http://www.wikidata.org/entity/Q208297,1919-01-21T00:00:00Z,Irish War of Independence,http://commons.wikimedia.org/wiki/Special:FilePath/Hogan%27s%20Flying%20Column.gif
http://www.wikidata.org/entity/Q234738,1922-10-11T00:00:00Z,Turkish War of Independence,http://commons.wikimedia.org/wiki/Special:FilePath/Turkish%20War%20of%20Independence%20-%20collage.jpg
http://www.wikidata.org/entity/Q2379101,1940-01-01T00:00:00Z,1947–1948 Civil War in Mandatory Palestine,http://commons.wikimedia.org/wiki/Special:FilePath/Katamon.jpg
http://www.wikidata.org/entity/Q2444955,1979-12-12T00:00:00Z,Rhodesian Bush War,http://commons.wikimedia.org/wiki/Special:FilePath/RhodesiaAllies1975.png
http://www.wikidata.org/entity/Q3119017,1980-10-06T00:00:00Z,Ugandan Bush War,http://commons.wikimedia.org/wiki/Special:FilePath/LocationUganda.svg
http://www.wikidata.org/entity/Q10360270,1988-12-01T00:00:00Z,Bougainville conflict,http://commons.wikimedia.org/wiki/Special:FilePath/Bvdistricts.svg
http://www.wikidata.org/entity/Q3151731,1964-01-01T00:00:00Z,Dirty War,http://commons.wikimedia.org/wiki/Special:FilePath/L%27ex%C3%A8rcit%20al%20carrer%2030%20de%20juliol.jpg
http://www.wikidata.org/entity/Q4382589,1921-01-01T00:00:00Z,Charles IV of Habsburg's attempts to retake the throne of Hungary,http://commons.wikimedia.org/wiki/Special:FilePath/CarlosYZitaEnGy%C5%91r19211021.jpg
http://www.wikidata.org/entity/Q7457238,1979-01-01T00:00:00Z,Seven Days to the River Rhine,http://commons.wikimedia.org/wiki/Special:FilePath/Probable%20Axes%20of%20Attack.jpg
http://www.wikidata.org/entity/Q7514632,1917-07-28T00:00:00Z,Silent Parade,http://commons.wikimedia.org/wiki/Special:FilePath/1917%20Silent%20Parade%20men%20H.tiff
http://www.wikidata.org/entity/Q15243259,1990-01-01T00:00:00Z,M11 link road protest,http://commons.wikimedia.org/wiki/Special:FilePath/Eviction%20of%20Munstonia%201995.jpg
http://www.wikidata.org/entity/Q15243259,1990-01-01T00:00:00Z,M11 link road protest,http://commons.wikimedia.org/wiki/Special:FilePath/Munstonia%201995.jpg
http://www.wikidata.org/entity/Q16512674,1904-01-01T00:00:00Z,Herero Wars,http://commons.wikimedia.org/wiki/Special:FilePath/Hererowars.jpg
http://www.wikidata.org/entity/Q106901219,1968-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621.jpg
http://www.wikidata.org/entity/Q106901219,1969-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621.jpg
http://www.wikidata.org/entity/Q106901219,1968-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621-2.jpg
http://www.wikidata.org/entity/Q106901219,1969-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Kanda%20Quartier%20latin19680621-2.jpg
http://www.wikidata.org/entity/Q106901219,1968-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Univercity%20of%20education19680801.jpg
http://www.wikidata.org/entity/Q106901219,1969-01-01T00:00:00Z,1968–69 Japanese university protests,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Univercity%20of%20education19680801.jpg
http://www.wikidata.org/entity/Q7499181,1955-05-11T00:00:00Z,Shiun Maru disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Shiun-maru%20Accidents.jpg
http://www.wikidata.org/entity/Q276172,2000-01-01T00:00:00Z,Jewish exodus from the Muslim world,http://commons.wikimedia.org/wiki/Special:FilePath/Yemenites%20go%20to%20Aden.jpg
http://www.wikidata.org/entity/Q223288,1977-03-27T00:00:00Z,Tenerife airport disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20verongelukte%20KLM-toestel%20De%20Rijn%2C%20Bestanddeelnr%20929-1005%20-%20cropped.jpg
http://www.wikidata.org/entity/Q2910386,1932-07-28T00:00:00Z,Bonus Army,http://commons.wikimedia.org/wiki/Special:FilePath/Bonus%20army%20on%20Capitol%20lawn%20cph.3a00515.jpg
http://www.wikidata.org/entity/Q6728635,1983-12-07T00:00:00Z,Madrid Runway Disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Barajas%20overview1.jpg
http://www.wikidata.org/entity/Q8186776,1935-06-24T00:00:00Z,1935 Medellín aviation accident,http://commons.wikimedia.org/wiki/Special:FilePath/Medellin%20plane%20crash%201935.jpg
http://www.wikidata.org/entity/Q56304151,1949-12-01T00:00:00Z,Women's march on Grand-Bassam,http://commons.wikimedia.org/wiki/Special:FilePath/Women%27s%20march%20on%20Grand-Bassam%20monument.jpg
http://www.wikidata.org/entity/Q10891953,1985-08-04T00:00:00Z,Eight Immortals Hotel murders,http://commons.wikimedia.org/wiki/Special:FilePath/Macau%20Areia%20Preta%20alley.%20Site%20of%20the%20In%201985%20bizarre%20murder.JPG
http://www.wikidata.org/entity/Q15829757,1916-01-01T00:00:00Z,Surdulica massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ostatky%20Srb%C5%AF%20povra%C5%BEd%C4%9Bn%C3%BDch%20Bulhary.jpg
http://www.wikidata.org/entity/Q16176384,1923-09-01T00:00:00Z,Kantō Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/8-2earthquake-kanto.jpg
http://www.wikidata.org/entity/Q16409987,1976-08-08T00:00:00Z,Letipea massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Letipea%20ohvrite%20m%C3%A4lestuskivi.jpg
http://www.wikidata.org/entity/Q482859,1979-10-26T00:00:00Z,assassination of Park Chung-hee,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9C%B4%E6%AD%A3%E7%86%99%E5%87%BA%E6%AE%A1.jpg
http://www.wikidata.org/entity/Q106391050,1942-07-12T00:00:00Z,Podhum massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Fluminensia-podhum-grobnik-zrtve-spomenik-sime-vulas1.jpg
http://www.wikidata.org/entity/Q120737177,1984-06-29T00:00:00Z,1984 Dallas nightclub shooting,http://commons.wikimedia.org/wiki/Special:FilePath/1984%20Dallas%20nightclub%20shooting%20crime%20scene.png
http://www.wikidata.org/entity/Q58412,1987-06-19T00:00:00Z,1987 Hipercor bombing,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Meridiana4.jpg
http://www.wikidata.org/entity/Q125955,1944-10-21T00:00:00Z,Nemmersdorf massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20101I-464-0383I-26%2C%20Nemmersdorf%20%28Ostpreu%C3%9Fen%29%2C%20ermordete%20Deutsche.jpg
http://www.wikidata.org/entity/Q134301,1940-01-01T00:00:00Z,Katyn massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Trzy%20krzyze.jpg
http://www.wikidata.org/entity/Q165725,1912-10-08T00:00:00Z,Balkan Wars,http://commons.wikimedia.org/wiki/Special:FilePath/Balkan%20Wars%20Boundaries.jpg
http://www.wikidata.org/entity/Q192050,1914-06-28T00:00:00Z,assassination of Archduke Franz Ferdinand,http://commons.wikimedia.org/wiki/Special:FilePath/DC-1914-27-d-Sarajevo-cropped.jpg
http://www.wikidata.org/entity/Q193484,1963-11-22T00:00:00Z,assassination of John F. Kennedy,http://commons.wikimedia.org/wiki/Special:FilePath/JFK%20limousine.png
http://www.wikidata.org/entity/Q162228,1944-12-17T00:00:00Z,Malmedy massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Bodies%20of%20U.S.%20officers%20and%20soldiers%20slained%20by%20the%20Nazis%20after%20capture%20near%20Malmedy%2C%20Belgium.%20-%20NARA%20-%20196544.jpg
http://www.wikidata.org/entity/Q208855,1919-04-13T00:00:00Z,Jallianwala Bagh massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Jalian%20Wala%20Bagh%20Memorial%20311.jpg
http://www.wikidata.org/entity/Q217528,1995-04-19T00:00:00Z,Oklahoma City bombing,http://commons.wikimedia.org/wiki/Special:FilePath/Oklahomacitybombing-DF-ST-98-01356.jpg
http://www.wikidata.org/entity/Q218446,1992-02-26T00:00:00Z,Khojaly Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Azerbaijani%20refugees%20after%20the%20Khojaly%20massacre%20in%20train.jpg
http://www.wikidata.org/entity/Q591045,1987-09-13T00:00:00Z,Goiânia accident,http://commons.wikimedia.org/wiki/Special:FilePath/Goi%C3%A2nia%20Accident%20Devair%20Ferreira%27s%20scrapyard%20-%20Mapillary%20%28gcUqFY1EPmBChAZ87GDJd3%29.jpg
http://www.wikidata.org/entity/Q649682,1957-10-10T00:00:00Z,Windscale fire,http://commons.wikimedia.org/wiki/Special:FilePath/Storm%20Clouds%20over%20Sellafield%20-%20geograph.org.uk%20-%20330062.jpg
http://www.wikidata.org/entity/Q840847,1979-03-28T00:00:00Z,Three Mile Island accident,http://commons.wikimedia.org/wiki/Special:FilePath/Graphic%20TMI-2%20Core%20End-State%20Configuration.png
http://www.wikidata.org/entity/Q840847,1979-03-28T00:00:00Z,Three Mile Island accident,http://commons.wikimedia.org/wiki/Special:FilePath/Three%20Mile%20Island%20Nuclear%20Generating%20Station%20Unit%202.jpg
http://www.wikidata.org/entity/Q4854825,2000-05-19T00:00:00Z,Baneheia murders,http://commons.wikimedia.org/wiki/Special:FilePath/3.%20stampe.JPG
http://www.wikidata.org/entity/Q5327498,1977-01-10T00:00:00Z,Easey Street murders,http://commons.wikimedia.org/wiki/Special:FilePath/Easey%20Street%2C%20Collingwood.jpg
http://www.wikidata.org/entity/Q7571806,1970-01-18T00:00:00Z,Soviet submarine K-320,http://commons.wikimedia.org/wiki/Special:FilePath/Charlie%20I%20class%20SSGN.svg
http://www.wikidata.org/entity/Q25536389,1946-01-01T00:00:00Z,1946 massacre of Belarusians by the Polish Cursed soldiers,http://commons.wikimedia.org/wiki/Special:FilePath/Pomnik%20Zaleszany.JPG
http://www.wikidata.org/entity/Q25536389,1946-01-29T00:00:00Z,1946 massacre of Belarusians by the Polish Cursed soldiers,http://commons.wikimedia.org/wiki/Special:FilePath/Pomnik%20Zaleszany.JPG
http://www.wikidata.org/entity/Q42295408,1989-10-19T00:00:00Z,Vandellòs I Nuclear Accident,http://commons.wikimedia.org/wiki/Special:FilePath/Installacions%20nuclears%20de%20Vandell%C3%B2s%20I.jpg
http://www.wikidata.org/entity/Q60751907,1986-05-12T00:00:00Z,1986 Mount Hood Disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Hood%2C%20OR%209-1-13v%20%289726524158%29.jpg
http://www.wikidata.org/entity/Q60751907,1986-05-13T00:00:00Z,1986 Mount Hood Disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Hood%2C%20OR%209-1-13v%20%289726524158%29.jpg
http://www.wikidata.org/entity/Q664925,1997-01-01T00:00:00Z,Kobe child murders,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%81%93%E7%A5%96%E7%A5%9E%E3%81%8C%E7%A5%80%E3%82%89%E3%82%8C%E3%81%9F%E3%82%BF%E3%83%B3%E3%82%AF%E5%B1%B1%E3%81%AB%E5%8F%82%E6%8B%9D%E3%81%99%E3%82%8B%E5%9C%B0%E5%85%83%E3%81%AE%E8%80%81%E5%A9%86.jpg
http://www.wikidata.org/entity/Q965116,1946-01-01T00:00:00Z,Texarkana Moonlight Murders,http://commons.wikimedia.org/wiki/Special:FilePath/Morris%20Lane%20search.jpg
http://www.wikidata.org/entity/Q3149897,1902-01-24T00:00:00Z,Mount Hakkōda disaster,http://commons.wikimedia.org/wiki/Special:FilePath/HakkodaStatue1.jpg
http://www.wikidata.org/entity/Q559291,1944-08-12T00:00:00Z,Wola massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20101I-695-0412-15%2C%20Warschauer%20Aufstand%2C%20Zivilisten.jpg
http://www.wikidata.org/entity/Q8190,1976-07-10T00:00:00Z,Seveso disaster,http://commons.wikimedia.org/wiki/Special:FilePath/SEVESO-1976.jpg
http://www.wikidata.org/entity/Q129029,1984-12-03T00:00:00Z,Bhopal disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Union%20Carbide%20pesticide%20factory%2C%20Bhopal%2C%20India%2C%201985.jpg
http://www.wikidata.org/entity/Q113382,1966-01-17T00:00:00Z,1966 Palomares B-52 crash,http://commons.wikimedia.org/wiki/Special:FilePath/Palomares%20H-Bomb%20Incident.jpg
http://www.wikidata.org/entity/Q346847,1968-01-21T00:00:00Z,1968 Thule Air Base B-52 crash,http://commons.wikimedia.org/wiki/Special:FilePath/Thule%20AFB%20B-52%20Crash%20Site.jpg
http://www.wikidata.org/entity/Q664925,1997-01-01T00:00:00Z,Kobe child murders,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%81%93%E7%A5%96%E7%A5%9E%E3%81%8C%E7%A5%80%E3%82%89%E3%82%8C%E3%81%9F%E3%82%BF%E3%83%B3%E3%82%AF%E5%B1%B1%E3%81%AB%E5%8F%82%E6%8B%9D%E3%81%99%E3%82%8B%E5%9C%B0%E5%85%83%E3%81%AE%E8%80%81%E5%A9%86.jpg
http://www.wikidata.org/entity/Q4055786,1961-01-24T00:00:00Z,1961 Goldsboro B-52 Crash,http://commons.wikimedia.org/wiki/Special:FilePath/Goldsboro%20Broken%20Arrow%20cleanup%201961.jpg
http://www.wikidata.org/entity/Q229007,1972-09-01T00:00:00Z,Munich massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Connollystra%C3%9Fe%2031%20-%20Gedenktafel.jpg
http://www.wikidata.org/entity/Q312388,1945-05-01T00:00:00Z,Bleiburg repatriations,http://commons.wikimedia.org/wiki/Special:FilePath/Kolona%20Usta%C5%A1ev%20in%20hrva%C5%A1kih%20beguncev%20blizu%20Pliberka.jpg
http://www.wikidata.org/entity/Q2335758,1983-09-23T00:00:00Z,Gulf Air Flight 771,http://commons.wikimedia.org/wiki/Special:FilePath/Gulf%20Air%20Boeing%20737-2P6Adv%20A4O-BK.jpg
http://www.wikidata.org/entity/Q2357517,1996-04-28T00:00:00Z,Port Arthur massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Tasmanian%20town%20locator%20PortArthur.gif
http://www.wikidata.org/entity/Q2546546,1945-05-08T00:00:00Z,massacre in Trhová Kamenice,http://commons.wikimedia.org/wiki/Special:FilePath/Memorial%20of%20World%20War%20II%20victims%20from%20Trhov%C3%A1%20Kamenice%2C%20Chrudim%20District.JPG
